"id","name","user_name","user_stars","comment_time","comment_location","content","score","url","is_use"
"4156","永不消逝的电波","_VVVivi_",,"31/10/2021","深圳站","为什么看过官摄版，还要去剧场看呢？ 我看了个朱洁静的采访，“舞蹈演员的宿命，注定要在剧场里燃烧，让观众在现场感受演员的呼吸，感受他们的每一滴汗”，“她知道自己的命也应该在剧场里，一场一场地，几千几百场地跳，而不是在电视前那样跳。” 现场的魅力是无可比拟的。 即便是在浓烈的背景音乐中，那些细碎而微弱的现场音依然能被清晰的捕捉到。 我听到李侠哭到哽咽的悲戚，听到兰芬惴惴不安的喘息，听到烈士们悲壮的脚步声铿锵地砸在地板上， 呼吸会随着压抑紧张的节奏不自觉地收紧。 是谁说舞蹈演员的情绪不够外放的？ 灵动而跳跃的弄堂生活，绝望却无能为力的离别场景。延展的肢体、翻动的衣袂，连指尖和脚背都在讲故事。 舞剧的魅力在于抒情，在于没有一句台词却能把剧情和情感清清楚楚地传递到观众心里。 『长河无声奔去，唯爱与信念永存。』","0.996566","https://m.damai.cn/damai/activity/commentlist/index.html?ipId=996&spm=a2o71.repertoire_ip.basic.evaluate",
"4157","永不消逝的电波","麦子",,"2/11/2021","上海站","#永不消逝的电波# 今天总算去刷了这部期盼已久的舞剧 舞台效果的确震撼，舞蹈演员确实专业 现场的视觉听觉感觉做到了三觉合一?? 在我看来，舞剧跟电影最大的不同是 它是“无声”的，却又是“有声”的 所有剧情都在音乐+舞蹈演员的演绎+道具随时切换的场景中渐渐拉开帷幕 它虽不像电影那么容易扣人心弦 那么容易让人心情跌宕起伏 却又因为它的美感 让人想格外多驻足两眼 它的剧情有那么点未知 所以需要你全身心格外集中注意力 它的内容却又不干瘪 因为舞蹈演员会随场景应景跳上一段 整个2小时 团队所有人的动作都干净利落 你起我落，你动我停的配合度 让人看得心生佩服?? 加上音乐和场景切换的搭配效果 让整个剧情很饱满，也感动人心? 以舞剧的形式来演绎历史 只能说震撼?? 【长河无声奔去，唯爱与信念永存】?","0.99998","https://m.damai.cn/damai/activity/commentlist/index.html?ipId=996&spm=a2o71.repertoire_ip.basic.evaluate",
"4158","永不消逝的电波","麦子",,"4/11/2021","上海站","唯美与肃杀，曙光与黑夜，浪漫与血腥，在一部舞剧中齐齐上演。市井烟火，一把蒲扇，一身旗袍，带我们找寻曾经的上海。现在的舞剧呈现方式越来越好看了，运用蒙太奇，倒带，平行直叙方式让我们感受到舞台的魅力。韩真，周莉亚的编舞让人惊艳，期待看你们的新作—只此青绿。","0.999858","https://m.damai.cn/damai/activity/commentlist/index.html?ipId=996&spm=a2o71.repertoire_ip.basic.evaluate",
"4159","永不消逝的电波","kumakumo",,"13/11/2021","上海站","剧透警告⚠️ 不愧是一堆好评的电波。以前对舞剧了解不多，不同于话剧和音乐剧，不需要任何展现内心的台词，不需要任何言语，仅仅一个眼神，一个动作、单纯音乐和舞者的动作就能让人的情感开始流动。不禁感叹舞蹈真的是能带给人力量的东西。音乐剧和话剧的repo也许我会写一长串有关剧情和舞台设计描述和感慨，也许音乐剧还多一项音乐。但舞剧我到底怎么描述她舞蹈的美呢？我根本无法用文字描述完，没有任何言语，仅有舞者有力的动作传达出直击身心的情绪的力量。 从开头我就浑身鸡皮疙瘩，从开头到结束便是无数的震撼。移动的屏幕上流动着数字构成的雨滴，每一场雨都是无声的猜忌和斗争。繁忙工作场景用充满节奏感的动作巧妙的传达，我怎么能用文字传达那种美？传达不出。我很喜欢那位国民党的舞蹈设计，那么优雅却又带一份邪魅，尤其是之后扯下外套露出自己的真实身份后的那种高傲的气质。就连走路都带着一份军人的笔挺和性别上的优雅。后面弄堂的旗袍舞犹如暴风雨前的宁静，是一种单纯的美。 接下来就是让我流泪不停的画面。背景荧幕是表明共产党员被处死的报纸，一个个共产党员背负着沉重的枷锁缓缓但有力地走上舞台再走上前。然后一声声枪响，背后的报纸被一朵朵血迹染红。为信仰而死，怎会不让人惋惜？生命的消逝，我又怎么不会痛心。平时遇到什么事情我的情感总是如同死水或者总是延迟，但不知为何舞台总有着无声的力量，临场感和演员的演绎总能直击我的内心，让我感受到情感，那种活着的真实感。虚假的空间却展现了无数场景和色彩，演出了比真实更加真实的东西。李侠的舞是那么悲痛和有力，我痛恨自己为何不能把每一个动作都铭记在心，只能无声地流泪。死者翻滚着再次来到他身边，缓缓站起来无声地呐喊自己的信仰，却还是不得不离场。 下半场是上半场一直被老师李侠鞭策的学生（并不作为主要画面打光较弱强调较少但确实印象深刻）在地铁中主动拿走老师的披巾伪装替死（地铁是两边的屏幕构成背景，演员主动摇动展现，特别巧妙，整个舞剧打光和各种设计的好真的说不完）老师混杂在其他人群中，所有强光都在学生身上。随着枪声白光变红，最后只留下一条红巾。女孩从没送花送出去过，帮老师支开了追的人却救不了心爱的人，只能献上一朵花。老师在女孩走后拿起红巾，学生在一次出现，身边是自己和老师嬉闹的场景，舞太美太刀了我真的哭傻了。说实话舞剧的打戏真的超好啊！自带慢镜头配上有力的舞蹈，根本不会有“你们别再打啦”的尴尬，充满惊险和电影感。但还是果然被抓了，国民党的女同志还是太强了。 接下来有温馨的李侠夫妇结识的过程，三对人物同在舞台展现不同时间线情感的发展，最后在两人沉浸于有了新生命的喜悦中结束。然后接下来就是坎坷的斗争了，（我以为是一个人，他们站的真的太整齐了）在第一声枪声中倒下的是一直伪装拉车的情报员，第二声倒下的应该是之前那位学生，这里枪声真的好响有被吓到、第三位我记不太清了呜呜。后面左边是李侠在某个门口又发现同志被杀，一阵担心劝自己妻子赶紧跟着拉车的逃离。他回家是一片狼籍，舞者们重新展现了房间如何弄乱，他也发现了同志留下的重要信息，右边是妻子乘车却慢慢发现车夫身份的不对劲并且用枪击杀。同一舞台，同一时间，不同时空，不同时间流逝的速度真的太棒了！然后李侠就劝自己妻子快走自己必须留下发出最后的最重要的信息。妻子先是无声地拒绝，拒绝李侠的拥抱和说辞、但李侠还是紧紧抱住她（这段舞真的超美）又有曾经温馨共舞的动作又有无尽的悲伤笼罩。妻子最后锤着李侠胸口，她只能愤怒，只能无力地发泄，李侠也只是默默承受，不再言语。妻子一步一步捂着自己腹部，缓缓走出，李侠也一步一步退后到了自己的座位。周围的屏幕和上方的屏幕犹如敌人不断逼近，李侠着急的敲打发送着电波，最后被强烈的白光吞噬，只是这次，没有变成猩红。前面夫妻的共舞我没哭但这里真的顶不住。接下来是黎明的到来，报纸是解放的喜悦，众人漫步在和煦的阳光中，妻子只是沉重地走着，恍惚地观望着一切。明明成功了，却如此不甘心。然后所有为革命事业付出的人再次走向前，妻子在众人退后时才缓缓走出，望着观众们，望着自己和丈夫用生命保卫的国家的未来。谢幕时是国民党的那位站在了最中间然后鞠躬完李侠夫妇才走出来的，也是希望当下祖国统一，两岸和谐的美好期望吧。大家的鞠躬都很贴合自己的身份，国民党的那位是自信高傲地高举双臂并鞠躬，真的超级优雅；妻子是当时女性的鞠躬姿势、而李侠充满了学者的气息。真的大家都超级棒！而且拍完手屏幕降下后又升起一次，演员到一楼前排谢礼（可恶后悔没买那么前面的票了！） 无论何时，为祖国大义，为信仰，愿意放弃自己的安逸，坚定自己的信念走下去的人总能带给我感动和力量。即使世界仍泥泞不堪，若你站得太低容易看到的便全是敌意和抱怨，是乌合之众用见解代替事实，自身理解优先于一切客观在那里抹黑先辈的付出，在那里自甘堕落，却对那些闪耀的存在充满嫉羡。明明是先辈们的付出给了我们幸福，他们却因为自己对生活的麻木，因为自己感受到的劣等感便想毁灭这种美好，希望所有人和他们一样不堪。光是那些付出的人的存在，哪怕无意地展现能力，对他们就是有意的羞辱和伤害。但那些闪耀的存在，从来不会被这些所阻碍。他们也应思考过自己拯救的生命中有背叛者，有唾弃者，但他们的信仰不灭，他们为信仰而生，为自己所爱的人，所爱的这个世界献上祝福。不用管微博上的抱怨和责骂，因为那些闪耀的人和国家的信仰不会因此掉价。 你怎么证明自己不是有意炫耀呢？就算说自己有意你怎么和他们解释才能让他们平息怒火？不，你的所有解释都是火上浇油。那么就努力成为更好的自己吧，道路永远是志同道合的伙伴平等地齐头并进，也许在斗争中最后分崩离析，但信仰不灭，信念不死。 长河无声奔去，唯爱与信念永存。","0.999968","https://m.damai.cn/damai/activity/commentlist/index.html?ipId=996&spm=a2o71.repertoire_ip.basic.evaluate",
"4160","永不消逝的电波","18017151",,"20/11/2021","上海站","就在上海解放前夕，在李侠向我军发出重要情报后，他牺牲了。镜头里，灯光昏黄的小屋里，穿着粗线毛衣的李侠头戴耳机，冷静地坐地坐在桌前，电报机在他的紧促敲击下发出点点红光信号，在他发出那条重要消息之后，已经预感到危险来临的李侠，敲出了那句发自肺腑、感人至深的“同志们，永别了，我想念你们”。这是多么伟大的爱和气节？！他带着对人民的热爱、对党的热爱、对祖国美好明天的向往和祝福，和我们诀别了。看到这里，我终于抑制不住我的泪水，痛彻心扉。","0.999771","https://m.damai.cn/damai/activity/commentlist/index.html?ipId=996&spm=a2o71.repertoire_ip.basic.evaluate",
"4161","永不消逝的电波","麦子",,"2/12/2021","北京站","北京首场get [鼓掌] 十二月对我真的是太友好了，看到了心心念念的电波～还有幸见到了朱洁静小姐姐[害羞] 不得不说，剧情安排的太精彩了，上半场上海的市井烟火与下半场快节奏的惊心动魄形成了强烈对比。李侠和兰芬的地下工作如履薄冰，但白色恐怖却永远浇不灭声声跳动的红色电波！最后李侠的牺牲再次让我泪洒口罩[苦涩] 灯光舞美也非常震撼～讲真，舞剧音乐一开始我整个人就有点绷不住了，鸡皮疙瘩和眼眶湿润轮番较量 是个值得二刷的好剧目[爱心]","0.999985","https://m.damai.cn/damai/activity/commentlist/index.html?ipId=996&spm=a2o71.repertoire_ip.basic.evaluate",
"4162","永不消逝的电波","阿璃狸狸",,"5/12/2021","北京站","【长河无声奔去，唯爱与信念永存】 虽然不是第一次看电波了，但是是第一次看电波的现场，虽然八月买的电波因为疫情取消了，但还是等来了十二月最好的A卡呀。美好的事情真的都需要一些等待～ 现场听电波的音乐真的会更加触动，泪点依旧集中在这几个地方： 小裁缝牺牲，回忆的那段李侠教小裁缝写字，一笔一划写的时候我眼泪就掉下来了。最后小裁缝敬了个礼，背后字幕介绍他的生平，年仅十五岁，刚刚入党三个月，小裁缝站在血光中疯狂的挥手告别，渐渐往后退，没有人可以不哭吧。再见了，接下来就交给你们了。 用蒙太奇的手法回忆李侠和兰芬从相识到相知到相恋的过程，背后那个“囍”字出现，俩人开开心心拍结婚照的时候，也很好哭。 然后是李侠和兰芬诀别的时候，两人往相反方向走，兰芬每迈一步都充满着巨大的痛苦和坚强，就想起了朱姐微博说真真发给她的那句“向着胜利奔赴的兰芬，是吞得下离别苦涩，忍得住奔涌泪水的兰芬，是不负你我诀别之意的兰芬。” 再是最后背景上不断变化的报纸，逐渐迎来“上海全面解放”，百姓们拿着报纸都在激动开心的笑，看着他们笑我就哭了。李侠牺牲的时候距离上海解放只有二十天，牺牲在黎明前最让人难过，再过几个月就能看到孩子出生了呀 说完了好哭的再来说好看的： 现场看渔光曲也太绝了吧！真的就像真真说的，昏黄的灯光打下来，就像一张老旧照片，上海女人真的太美了，韵味，重点是韵味！没有人可以不喜欢上海女人吧！ 然后是裁缝店那段探戈，是我最喜欢的一段舞！穿着各色旗袍的女人们一起跳舞的时候，妈耶疯狂心动！风情万种尽显妩媚，穿旗袍的女人最美丽！还有柳妮娜试探兰芬，wow有嗑到！韵姐的妮娜真的太A了，姐姐我也想进保密局为你卖命！（危险发言） 再是李侠在裁缝店找线索，倒放真的绝绝子，看电波真的会有看电影的感觉。还有李侠暴露以后特务追逐的那段，群舞营造的紧张气氛真的非常棒。 朱姐和佳俊的双人舞全部都特别美，他俩真的太默契了我惊呆，舞蹈技巧就不赘述了，首席不用多说。 啊我永远喜欢电波，电波永远是我最喜欢的舞剧top3❤️","0.999769","https://m.damai.cn/damai/activity/commentlist/index.html?ipId=996&spm=a2o71.repertoire_ip.basic.evaluate",
"4163","永不消逝的电波","饮思",,"16/12/2021","上海站","如果说电波本身就是没有缺憾的，而我刚好没有错过更是无憾。在群体与个体的交汇之间，每一帧流动过往都饱含着信仰与爱，无声的表达更加撼动人心。长河无声奔去，唯爱与信念永存。光影辗转，电波流淌在老上海的弄堂街巷，也流淌在我们期许美好未来的心间。 P.s.朱姐超话有她的排期，临时收的票，位置一般却丝毫不影响沉浸在群像之美中，我被朱姐佳俊诀别那里的共情力所打动，舞剧天花板果真如此优秀，无法用言语形容它的极致，总之恰如其分，柔软而又力量，愿再见","0.999982","https://m.damai.cn/damai/activity/commentlist/index.html?ipId=996&spm=a2o71.repertoire_ip.basic.evaluate",
"4164","永不消逝的电波","麦子2gQ5R",,"19/12/2021","上海站","观舞小记 近日在美琪看了期待已久的舞剧《永不消逝的电波》，也是我们第一次这样近距离的观看全剧，可以用全程高能来形容，剧中每个人物都可圈可点，李侠，兰芬，小裁缝，车夫等等演员对于人物的刻画非常的丰满，对于情感的表达更是极具感染力，几度让我们热泪盈眶，对于剧情的起承转合也是特别的扣人心弦，剧中每一个小小的细节都会给下面的剧情埋下伏笔，让观众发生联想进而产生更佳的观感效果！ 都说舞蹈长于抒情拙于叙事，但在《电波》中真是看到了这两者的完美结合。这也反映出了团里的对待艺术的态度“时间只记住精品，艺术永追求一流”！ 《电波》剧情一气呵成扣人心弦，加之舞美的渲染，可以让我们身临其境般的穿越到上世纪40年代的上海，来感受当时为了革命事业而坚守信仰的地下工作者的坚韧，艰难与伟大！ 一个艺术作品之所以可以成为经典，除了本身的硬核，还在于它所表达出的思想和影响，是否为大众所能接受和认可，是否观众可以产生共鸣，都说艺术来源于生活，高于生活，说到底艺术作品还是要为人而服务的，《电波》不仅记录了历史更传播了信仰。之所以为经典还因为它留下了让人印象深刻的经典舞段，如《渔光曲》《追捕》等等！ 以史为鉴，面向未来。我们也要在忆苦思甜中更加珍惜现在的生活，也要致敬和缅怀为了革命事业而献出宝贵生命的英雄们！ 长河奔去无声，唯爱与信仰永存！ ","0.999993","https://m.damai.cn/damai/activity/commentlist/index.html?ipId=996&spm=a2o71.repertoire_ip.basic.evaluate",
"4165","永不消逝的电波","小助理让我改昵称",,"28/12/2021","上海站","慕名而来，尽兴而归。 一直想来看《电波》，但是一直都没时间看，这一次常驻演出终于能赶上我买票来看了！ 非常精彩，反动派也非常脸谱化，雨衣的帽子一出来，反动派的形象就跃然台上。 小裁缝牺牲的那段，太让人感伤了，就是因为美好的事物都太生动，所以才让人更伤感。 回顾二人过往的那段，革命伴侣的日常，纯粹又坚定的爱情，现场看到潸然泪下。 最后李侠发电报的那一幕，眼泪立马就扑了出来，“同志们，永别了，我想念你们。”虽然看过了电影对这一幕有准备，但真正在舞台再现这一幕，直观感受震撼又伤感。看着后面上海解放的各大报纸头条，一直到最后的最后，每一分钟，都值回票价。 果然一个成熟的舞剧，舞台调度和舞美可以说是天花板级别的。 常驻演出还有大半个月，希望更多的人能进场去感受这部舞剧。","0.99995","https://m.damai.cn/damai/activity/commentlist/index.html?ipId=996&spm=a2o71.repertoire_ip.basic.evaluate",
"4166","永不消逝的电波","小熊维尼_",,"4/9/2019","苏州站","书到用时方恨少。看完以后，自己除了说好看感动，竟没有更细致的词汇去表达对《电波》的喜爱。后悔自己当初没有早点买票，没有买中间靠前视野最好的票，《电波》值得我买最好的票看它。舞台的灯光道具场景都很好，整体调度和视觉体验非常震撼人心。工作人员礼貌负责，指路打灯，并且会用激光笔监督偶尔盗摄的人，希望每一个人都尊重演员尊重其他观众不要拍摄，很影响观看。舞者表现非常出色，扎实的舞蹈功底不用说了，每个演员都有自己的性格与气场，就连小角色也有各自的个性，不同的黄包车车夫，通过拉车也能看出各自正反派的个性，表演细致入微。最后谢幕掌声如雷鸣，为了给演员鼓掌没有最后拍照记录，但是各位演职人员真的很棒，三五分钟不间断的掌声，你们值得。最后，最爱那句：“長河無聲奔去 唯愛與信念永存.”。","0.999992","https://m.damai.cn/damai/activity/commentlist/index.html?ipId=996&spm=a2o71.repertoire_ip.basic.evaluate",
"4167","永不消逝的电波","伶大伶",,"30/10/2019",,"一场爱与信念的坚持 191027舞剧永不消逝的电波repo 被剧友种草许久，又为渔光曲和旗袍舞着迷，来看的初衷也不免有“一个红色剧到底能好看到怎样”的好奇。看完之后是震惊的。绝对值得。 上半场，真的被美到。渔光曲不用说了，编舞巧妙结合了上海弄堂里的日常场景，寓情于景，整齐划一的群舞让观众席爆发出掌声。更喜欢的是男女主角第一段双人舞，轻盈之间将两人之间相爱相偎的情愫展现无疑，人亦有情的刻画让主人公真正成为了有血有肉的人，同时也与后篇的情感转折形成了鲜明对照，张驰之间突现戏剧张力。 下半场，真的被感动。从小通讯员殉职开始哭到止不住，一位位同志为了同一个理想倒下，男主角失声痛哭到只差一声怒吼，但他没有。他在绝望中挣扎，却又站起来继续，那一刻和他感同身受，理解他的怒和痛，更被他的坚持所感动。舞台左右分场，裁缝店里的倒序和女主角拔枪到射击的心境节奏相扣，这一段不得不佩服女主的演技，舞蹈和剧情、和男女主角的情绪完全同步，毫不拖泥带水也没有一丝多余。那一刻体会到了，舞蹈本身就是最美的语言。最后抱着婴儿的回眸一笑，现在想来仍然动容。历经绝地之后的希望，真的是弥足珍贵。 从开始所有人物出列是懵逼的，到最后对每个人物的身份性格角色剧情都能了解，这部剧做到了，并且不靠一句话，只靠音乐表演和舞蹈。感谢电波让我再次领略了舞的魅力，感受到了爱，感受到了信念，感受到了感动。","0.99999","https://m.damai.cn/damai/activity/commentlist/index.html?ipId=996&spm=a2o71.repertoire_ip.basic.evaluate",
"4168","永不消逝的电波","穿梭剧场的喵子",,"12/6/2022","上海站","美琪大戏院舞剧永不消逝的电波 演出地点：美琪大戏院。上海市的传奇剧院。现代主义建筑风格本身就是一件艺术品。不过坡度对于舞剧的观众可能不是特别友好。一楼过于平坦了。不过优势是票比较多好买。地铁。二号线12号线13号线南京西路地铁站，步行十分钟左右。 演出制作团体：上海歌舞团。华东地区最好的中国古典舞团。目前已经实现了商业化运营。永不消失的电波是他们目前票房最好的作品，常演不衰。 编舞：周莉亚，擅长使用电影的叙事手法来给舞剧增添视觉上的愉悦，节奏感非常强。是一位非常优秀的编舞。 演出周边：常换常新的场刊。如果从第一次观看就购买的话，能注意到他的变化，非常有意思。 选座须知：要看细节的话，尽量选择一楼前排的位置，然后不要选择坐在每个区块的中间，会有身高上的遮挡，也不要坐的太边上，会有视觉阻碍。 剧目评价：相比于传统的舞剧，这是一部会让人眼前一亮的作品。因为她的故事衔接非常的新颖，舞美的运用相当的大胆，尤其在里面有一幕复原特务入侵成衣店的那一段。时光倒流场景中所有的物件都好像有生命一样，回到了原来的样子。然后这个过程非常的奇幻。这样的手法在电影中已经司空见惯了，但是在舞剧里面，我还是第一次看到。 所有的打斗戏兼具了中国古典舞的优雅，同时又充满着力量与速度感。给人以一种心潮澎湃的感觉。 通常的舞剧大多数是用舞蹈来承接故事。主角是舞蹈而非故事。永不消失的电波有些不一样，但就是好看。","0.999774","https://m.damai.cn/damai/activity/commentlist/index.html?ipId=996&spm=a2o71.repertoire_ip.basic.evaluate",
"4169","永不消逝的电波","生如夏瓜",,"3/7/2022","广州站","这是我目前为止听过最多赞美的一部剧，似乎看过的人没一个不盛赞它。在可以容纳上千人的剧院里演好几场，几乎场场售罄，真的是很厉害。 所以也是满心期待地去看，起初因为太穷只收了张山顶票，开演前心里却突然溢满了“升舱”二字，于是演出前一小时极限出票，并在剧院门口跟黄牛讨价还价（老油条了），一路从三楼冲到一楼。 第一次看《电波》，对各方面都不太熟悉，也不是每一个场景都记得分明，只能把记得的都写下来，也许会不准确。 开演后音乐一响就被震撼了，配乐、屏幕上放映着充满年代感的泛黄报纸、角色无声地在舞台上一一出现，厚重的历史感扑面而来，一下子把我拉到那个夹杂着有形战火与无形硝烟的年代。故事就这么徐徐展开。 男主李侠第一次走进报馆的那段群舞很精彩，每个人物都有不同的动作，演绎各自的故事与内心活动。演员们神情各异，精彩纷呈，我举着望远镜，眼花缭乱，目不暇接，这个片段，大概要看个十来遍才能大致清楚每组人物的故事吧。 群舞其间有数次集体停顿，只留一两个角色保持运动，顿住的人的表情仍控制得很精妙，让我觉得，他们不是配角，他们都有自己的故事，是有血有肉的，生动鲜活的人。《电波》不仅仅在讲述李侠和兰芬的故事，也是一卷宏大的历史群像。 男女主第一段在家中的双人舞是极打动我的，在那个暗流涌动的时期，对于两名地下工作者而言，夫妻之间片刻的温存弥足珍贵。两位演员的表演很美很美，肢体动作挑不出毛病，表情管理能把观众深深地带进当时的情境里。绵绵情意，跃然眼前，深入心里。 一段双人舞后，李侠上楼发送电报，发送成功后两个人都十分欣喜，楼上楼下，隔着楼梯遥遥相望。夜已深，李侠下楼时看到兰芬靠在床边睡着了，他拿起兰芬还没织完的红围巾为她轻轻盖上。 《渔光曲》那一段群舞是我心中的全场最佳，真是美极了，美极了，美极了。文化沙漠实在没办法用语言描述这段群舞的美，真真是极致的美，极致的和谐。板凳和大葵扇，极简单的道具，十几个舞蹈演员，穿着朴素的旗袍，一丝不露，却在一颦一笑，一举一动中把女子的曲线玲珑、柔若无骨展现得淋漓尽致。上海弄堂里女人们的生活百态，江南女子的温婉、窈窕、柔美……万种风情，皆收纳在这段舞中。是美到让人无意识屏住呼吸，舍不得挪开眼睛，被惊艳到眼眶湿润的程度。 国民党对上海中共地下组织进行清查后，有一批同胞被杀害。红光象征着危险与死亡，突然响起的一声声枪响吓得我差点从椅子上弹起来。李侠得知同胞牺牲后有一段独舞，侯老师的演绎很有力量，他表现出的挣扎和悲痛，看得我的心也跟着一起疼痛。 倒地的同胞滚到李侠身后，慢慢站起，他们奋力挣脱手铐和锁链，目光坚毅地看向远处，而后转身，又恋恋不舍地回头，我从他们的脸上，看到对未竟事业的遗憾，对将肩上重任托付给同胞的希冀。 到这里，已经忍不住落下泪来。 晓光牺牲的那段更是让我直接哭崩。李侠戴着兰芬为他织的红围巾穿梭在雨中，在躲避特务对他的追捕，此处的舞美是由摩斯电码组成的雨幕，这个设计真真绝妙。 后来遇到晓光，晓光趁李侠不备，抢走了他的红围巾跑了，后被特务杀害。红围巾寄托了兰芬对丈夫的关怀与爱意，却也无意中变成了给他带来危险的标志，想到这里，我的心情有点复杂。 晓光与卖花的小姑娘有微妙的感情戏份，晓光牺牲了，他的红围巾躺在空旷的街上，冰冷的雨幕中。卖花的小姑娘轻轻地从花篮里取出一朵小白花，小心翼翼地放到围巾上。这时李侠赶到，用双手护在白花顶上，为它挡去雨水，那么悲伤，那么珍重。 晓光出现了，他轻快地游走在李侠身边，拍拍他的肩膀，又趁他回头时迅速地遛到另一边，好一个活泼俏皮的少年郎。李侠与他一同玩耍，是忆起往日在裁缝店里带着他玩耍的无忧无虑的时光，裁缝师傅也出现了，师徒二人共同演绎从前平淡而快乐的日子，最后晓光用力挥手道别，脸上笑容灿烂，又写满眷恋与难过。 他才十五岁。 李侠想要拥抱晓光，却只扑了个空，没来得及说再见便已经永别，想念却再无法触碰，回忆只更添悲痛而没有慰藉，最悲，最痛，最残忍，也最伤人。 李侠回到家，兰芬安慰他，接着进入夫妻二人回忆往昔的双人舞。两人因组织分配任务相识，彼此还不熟悉，一人睡床，一人睡地上，十分拘谨。接着是兰芬（我没看懂是因为什么事情而）生气，李侠安慰她。然后是李侠因执行任务受伤，半边身子都是血迹，兰芬为他处理伤口时，李侠疼得挣扎（？），兰芬又生气又心疼，李侠安抚她，这时两人的感情已经十分深厚。 几个回忆片段由两组？还是三组演员（记不清了）演绎，侯腾飞老师和王景老师穿梭在他们中间，他们共同走过的岁月如电影般一幕幕在眼前掠过，这个设计真的太好了，把舞台剧生生排出了电影的效果。 裁缝师傅牺牲那段，最打动我的是李侠终于找到了放在软尺上的情报时，裁缝师傅站在他身后，双手握拳，那个表情，该怎么形容呢？有重要情报终于交到同伴手中的狂喜，有完成使命的释然，有将重任交给同伴的托付与叮咛，有仿佛看到胜利曙光的希冀，有无法不离开的遗憾和不舍…… 李侠找到了裁缝师傅留下的情报，同时，兰芬遭遇了危险，她开枪杀掉了特务，满头乱发跑回家，李侠紧紧地拥抱她，这是最后一段双人舞，是最后的温情也是决绝的永别。温情时两人脸上挂着幸福的笑，兰芬围着李侠上下翻飞象征两人命运的交缠。李侠临行时，兰芬最后一次为他整理衣服，李侠握住她手腕制止她，兰芬执意要拍去他衣上的尘埃。最后兰芬抱着李侠用力地捶打他的肩膀，李侠把手放在兰芬的腹上，无声地示意她腹中的孩子需要母亲。想到孩子兰芬冷静下来，不再阻拦李侠，王景老师一步一步走到舞台中央，神情从悲痛、决绝，再到坚定。 场景再变，李侠独自一人坐在舞台中央，发出最后一封电报： “同志们，永别了，我想念你们。” 电报机发出滴的声音，一束白光打在李侠身上，他的神情那么决绝，目光那么坚定，毅然奔向死亡。 白光骤然熄灭，屏幕上放映出介绍李侠最后经历的文字，他牺牲时，距离上海解放仅二十天。 本来我对《电波》结局设想是，李侠兰芬两夫妇双双牺牲，但实际结局是李侠牺牲了，兰芬生下了他们的孩子，等来了上海解放。温暖的阳光笼罩着上海街头，人们拿着手中宣告胜利消息的报纸，脸上露出喜悦的、如释重负的、充满希望的笑容，兰芬抱着孩子，慢慢走到人群的最前面，眺望远方。我想和丈夫十多年的地下工作生涯正在她心里一页页翻过，然后她会带着对李侠的爱，对新生活的期盼，好好活下去。 个人而言，在虚构的文艺作品中，日常小欢喜已经能让我满足，但却一定要大悲才足以令我震动，把一切有价值的东西毁灭，把一颗心揉碎了再重构，才足以刻骨铭心，久不能忘。 我喜欢悲惨的虚构和欢喜的现实，如果《电波》是一部纯虚构的文艺作品，这不是我最想看到的结局。可如果它是历史，是真实，那么我想，这也许就是最好的结局。 广州大剧院很大，我看的这一场还不是最热门的A卡，却也坐得很满。环顾四周，观众的年龄跨度很大，有头发花白的叔叔阿姨，爷爷奶奶，也有跟着家长一起来的小朋友，我在其中，竟也算年龄小的（笑）。 入剧坑一年多来看了十几场演出，其间被惊艳、被感动、被伤心到眼眶一热不止一次，上次在剧院落泪是看到音乐剧《我的遗愿清单》的结局时，不过也只有只有几秒。这次看《电波》是真的在剧院里哭到头晕缺氧，出来后被冷风一吹头晕变成了头痛。 坐在我旁边的阿姨（？）也跟我一样吸溜吸溜鼻子。 《永不消逝的电波》，灯光舞美，舞蹈编排，妆容与服装设计，演员表现，在我看来都是上上乘。故事本身和体现的精神内核也极具意义，如果它能被纳入爱国主义教育的一部分，我想，效果一定绝佳。 很期待传说中A卡的表现（当然B卡也绝美！），一定会二刷三刷的，看过的演出不多但也说不上少吧，很喜欢的剧不是没有，但这是我第一次下定决心无论如何都要再看。 一定。","0.983254","https://m.damai.cn/damai/activity/commentlist/index.html?ipId=996&spm=a2o71.repertoire_ip.basic.evaluate",
"4170","永不消逝的电波","麦子",,"15/7/2022","上海站","第一次看舞剧，冲朱洁静去的，据说上歌是开盲盒，第一场就能遇到朱姐属实是有点缘分的。上半场光看脸了，下半场故事性强一点。舞者用肢体表达情感，我想他们要表达的我感受到了。朱姐身姿曼妙穿旗袍更是风情万种，大爱！她最后还给我比心，她爱我！","0.999991","https://m.damai.cn/damai/activity/commentlist/index.html?ipId=996&spm=a2o71.repertoire_ip.basic.evaluate",
"4171","永不消逝的电波","QQ211",,"16/7/2022","上海站","朱姐美呆啊?佳俊也超帅?演员们都跳得太好了，舞台设计灯光音响都很有惊喜。以为舞剧没有台词会看不懂，结果全程被惊艳，群像生动紧张独舞又细腻感人，配乐也太好听大气悠扬，编导们真的很棒太有想法了，希望这个剧可以一直演下去，让更多的人享受到这视觉听觉盛宴的美好。不忘初心，致敬英烈。❤️❤️❤️ ?最爱片段 除了渔光曲，每个片段都很有设计感啊同志们?","0.999994","https://m.damai.cn/damai/activity/commentlist/index.html?ipId=996&spm=a2o71.repertoire_ip.basic.evaluate",
